hmm,param,layer,seed,target,R2
Spiral,a=0.01,5,1,real,0.7152378303281712
Spiral,a=0.01,6,1,real,0.7920142782313484
Spiral,a=0.01,7,1,real,0.7831425222716638
Spiral,a=0.01,8,1,real,0.7655541855939313
Spiral,a=0.01,9,1,real,0.7320349066442422
Spiral,a=0.01,10,1,real,0.7418819434949968
Spiral,a=0.01,11,1,real,0.7431086746526965
Spiral,a=0.01,12,1,real,0.7147310837565424
Spiral,a=0.01,13,1,real,0.7008725978698902
Spiral,a=0.01,14,1,real,0.7241496595263517
Spiral,a=0.01,15,1,real,0.7552557975306449
Spiral,a=0.01,16,1,real,0.739018381830223
Spiral,a=0.01,17,1,real,0.7438203623414781
Spiral,a=0.01,18,1,real,0.7630864247003998
Spiral,a=0.01,19,1,real,0.7720229119671593
Spiral,a=0.01,20,1,real,0.7871619270240273
Spiral,a=0.01,21,1,real,0.8053461825339736
Spiral,a=0.01,22,1,real,0.8090541357194982
Spiral,a=0.01,23,1,real,0.8036131700512218
Spiral,a=0.01,24,1,real,0.8118218100647598
Spiral,a=0.01,25,1,real,0.828022765941767
Spiral,a=0.01,26,1,real,0.832822931991372
Spiral,a=0.01,27,1,real,0.8372517847479021
Spiral,a=0.01,28,1,real,0.8493920374847306
Spiral,a=0.01,29,1,real,0.8527935792746669
Spiral,a=0.01,30,1,real,0.8556227592174032
Spiral,a=0.01,31,1,real,0.8657932975213399
Spiral,a=0.01,0,1,shuffle,-0.04858183557553897
Spiral,a=0.01,1,1,shuffle,-0.06936581356505855
Spiral,a=0.01,2,1,shuffle,-0.12131035456786199
Spiral,a=0.01,3,1,shuffle,-0.14872595859251758
Spiral,a=0.01,4,1,shuffle,-0.24642672723829762
Spiral,a=0.01,5,1,shuffle,-0.515032388859576
Spiral,a=0.01,6,1,shuffle,-0.8946551499403359
Spiral,a=0.01,7,1,shuffle,-1.3954798191586177
Spiral,a=0.01,8,1,shuffle,-2.2677130355269393
Spiral,a=0.01,9,1,shuffle,-2.4069248458814143
Spiral,a=0.01,10,1,shuffle,-2.110167901427948
Spiral,a=0.01,11,1,shuffle,-1.853702053671023
Spiral,a=0.01,12,1,shuffle,-1.8228626851051581
Spiral,a=0.01,13,1,shuffle,-1.8674508092126634
Spiral,a=0.01,14,1,shuffle,-1.7345906314285675
Spiral,a=0.01,15,1,shuffle,-1.7154172035631055
Spiral,a=0.01,16,1,shuffle,-1.738607789101449
Spiral,a=0.01,17,1,shuffle,-1.839275770858941
Spiral,a=0.01,18,1,shuffle,-1.776260785640876
Spiral,a=0.01,19,1,shuffle,-1.7314390655716112
Spiral,a=0.01,20,1,shuffle,-1.6022550547450325
Spiral,a=0.01,21,1,shuffle,-1.4441786383050483
Spiral,a=0.01,22,1,shuffle,-1.3326623017133112
Spiral,a=0.01,23,1,shuffle,-1.3004738174869468
Spiral,a=0.01,24,1,shuffle,-1.1712615969785451
Spiral,a=0.01,25,1,shuffle,-1.0758386364132675
Spiral,a=0.01,26,1,shuffle,-1.0357039302334976
Spiral,a=0.01,27,1,shuffle,-0.8747319384264305
Spiral,a=0.01,28,1,shuffle,-0.8184745329983063
Spiral,a=0.01,29,1,shuffle,-0.7923691944583069
Spiral,a=0.01,30,1,shuffle,-0.7470706317849003
Spiral,a=0.01,31,1,shuffle,-0.4986425637206293
Spiral,a=0.01,0,1,random,-0.06451516503466714
Spiral,a=0.01,1,1,random,-0.08533653713532874
Spiral,a=0.01,2,1,random,-0.1348721317408481
Spiral,a=0.01,3,1,random,-0.1753020483269967
Spiral,a=0.01,4,1,random,-0.23669999812420905
Spiral,a=0.01,5,1,random,-0.5567241038776278
Spiral,a=0.01,6,1,random,-0.97207829919455
Spiral,a=0.01,7,1,random,-1.497185945691069
Spiral,a=0.01,8,1,random,-1.9562273135031574
Spiral,a=0.01,9,1,random,-2.395740777452845
Spiral,a=0.01,10,1,random,-2.04519902326459
Spiral,a=0.01,11,1,random,-1.9401828638767893
Spiral,a=0.01,12,1,random,-1.9289948739413276
Spiral,a=0.01,13,1,random,-1.9934016292899983
