hmm,param,layer,seed,target,R2
Wing,"x=0.9, y=0.4",0,0,act→ntp,0.9772145036870596
Wing,"x=0.9, y=0.4",1,0,act→ntp,0.9827949892547121
Wing,"x=0.9, y=0.4",2,0,act→ntp,0.990102898746497
Wing,"x=0.9, y=0.4",3,0,act→ntp,0.9968700342151667
Wing,"x=0.9, y=0.4",4,0,act→ntp,0.9983674552729361
Wing,"x=0.9, y=0.4",5,0,act→ntp,0.9988513724701337
Wing,"x=0.9, y=0.4",6,0,act→ntp,0.9984471705386898
Wing,"x=0.9, y=0.4",7,0,act→ntp,0.9973609201691863
Wing,"x=0.9, y=0.4",8,0,act→ntp,0.996235353399559
Wing,"x=0.9, y=0.4",9,0,act→ntp,0.9947187911542293
Wing,"x=0.9, y=0.4",10,0,act→ntp,0.9933355700361673
Wing,"x=0.9, y=0.4",11,0,act→ntp,0.9922531093229416
Wing,"x=0.9, y=0.4",12,0,act→ntp,0.9918482946105821
Wing,"x=0.9, y=0.4",13,0,act→ntp,0.9913408277977558
Wing,"x=0.9, y=0.4",14,0,act→ntp,0.993041743298743
Wing,"x=0.9, y=0.4",15,0,act→ntp,0.9945330226827587
Wing,"x=0.9, y=0.4",16,0,act→ntp,0.9948829599542591
Wing,"x=0.9, y=0.4",17,0,act→ntp,0.9950804339105636
Wing,"x=0.9, y=0.4",18,0,act→ntp,0.9953809584460978
Wing,"x=0.9, y=0.4",19,0,act→ntp,0.9951631261276265
Wing,"x=0.9, y=0.4",20,0,act→ntp,0.9953701875377445
Wing,"x=0.9, y=0.4",21,0,act→ntp,0.995438505420801
Wing,"x=0.9, y=0.4",22,0,act→ntp,0.9956385623000157
Wing,"x=0.9, y=0.4",23,0,act→ntp,0.9958158422152926
Wing,"x=0.9, y=0.4",24,0,act→ntp,0.9961032549509083
Wing,"x=0.9, y=0.4",25,0,act→ntp,0.995991261878337
Wing,"x=0.9, y=0.4",26,0,act→ntp,0.9960727155248115
Wing,"x=0.9, y=0.4",27,0,act→ntp,0.9962231125016794
Wing,"x=0.9, y=0.4",28,0,act→ntp,0.9961053527841216
Wing,"x=0.9, y=0.4",29,0,act→ntp,0.9960113494529595
Wing,"x=0.9, y=0.4",30,0,act→ntp,0.9962629863955024
Wing,"x=0.9, y=0.4",31,0,act→ntp,0.9954996814963355
Wing,"x=0.9, y=0.4",0,0,act→log_ntp,0.9715324968362875
Wing,"x=0.9, y=0.4",1,0,act→log_ntp,0.9823728322535065
Wing,"x=0.9, y=0.4",2,0,act→log_ntp,0.9854843737637383
Wing,"x=0.9, y=0.4",3,0,act→log_ntp,0.9949854623305888
Wing,"x=0.9, y=0.4",4,0,act→log_ntp,0.9972767732984531
Wing,"x=0.9, y=0.4",5,0,act→log_ntp,0.9981500449393936
Wing,"x=0.9, y=0.4",6,0,act→log_ntp,0.9980461611228874
Wing,"x=0.9, y=0.4",7,0,act→log_ntp,0.9969208751459859
Wing,"x=0.9, y=0.4",8,0,act→log_ntp,0.9961431655457521
Wing,"x=0.9, y=0.4",9,0,act→log_ntp,0.995006612067762
Wing,"x=0.9, y=0.4",10,0,act→log_ntp,0.994273663697478
Wing,"x=0.9, y=0.4",11,0,act→log_ntp,0.9935433292873351
Wing,"x=0.9, y=0.4",12,0,act→log_ntp,0.9935257207065855
Wing,"x=0.9, y=0.4",13,0,act→log_ntp,0.9931828676179484
Wing,"x=0.9, y=0.4",14,0,act→log_ntp,0.9942342581464944
Wing,"x=0.9, y=0.4",15,0,act→log_ntp,0.9954667749846117
Wing,"x=0.9, y=0.4",16,0,act→log_ntp,0.9957613201574562
Wing,"x=0.9, y=0.4",17,0,act→log_ntp,0.9959059729632963
Wing,"x=0.9, y=0.4",18,0,act→log_ntp,0.9959851871308164
Wing,"x=0.9, y=0.4",19,0,act→log_ntp,0.9957211759924849
Wing,"x=0.9, y=0.4",20,0,act→log_ntp,0.9957468851722686
Wing,"x=0.9, y=0.4",21,0,act→log_ntp,0.9956607376951961
Wing,"x=0.9, y=0.4",22,0,act→log_ntp,0.9958685777927017
Wing,"x=0.9, y=0.4",23,0,act→log_ntp,0.9959885298101951
Wing,"x=0.9, y=0.4",24,0,act→log_ntp,0.9962341698899805
Wing,"x=0.9, y=0.4",25,0,act→log_ntp,0.9960596794654164
Wing,"x=0.9, y=0.4",26,0,act→log_ntp,0.9960324563888776
Wing,"x=0.9, y=0.4",27,0,act→log_ntp,0.9961264861984395
Wing,"x=0.9, y=0.4",28,0,act→log_ntp,0.9959681419687746
Wing,"x=0.9, y=0.4",29,0,act→log_ntp,0.9957853702204772
Wing,"x=0.9, y=0.4",30,0,act→log_ntp,0.9959215828045392
Wing,"x=0.9, y=0.4",31,0,act→log_ntp,0.9949916878744919
Wing,"x=0.9, y=0.4",0,0,ntp→beliefs,0.8768462670495192
Wing,"x=0.9, y=0.4",0,0,log_ntp→beliefs,0.8952840244565208
Wing,"x=0.9, y=0.4",1,0,ntp→beliefs,0.8768462670495192
Wing,"x=0.9, y=0.4",1,0,log_ntp→beliefs,0.8952840244565208
Wing,"x=0.9, y=0.4",2,0,ntp→beliefs,0.8768462670495192
Wing,"x=0.9, y=0.4",2,0,log_ntp→beliefs,0.8952840244565208
Wing,"x=0.9, y=0.4",3,0,ntp→beliefs,0.8768462670495192
Wing,"x=0.9, y=0.4",3,0,log_ntp→beliefs,0.8952840244565208
