hmm,param,layer,seed,target,R2
Spiral,a=0.01,4,1,real,0.1694117868917583
Spiral,a=0.01,5,1,real,0.16631795918782588
Spiral,a=0.01,6,1,real,0.22782988401588933
Spiral,a=0.01,7,1,real,0.2703013135337624
Spiral,a=0.01,8,1,real,0.28093889736809396
Spiral,a=0.01,9,1,real,0.27761833949898773
Spiral,a=0.01,10,1,real,0.2702246408978788
Spiral,a=0.01,11,1,real,0.2686602958074956
Spiral,a=0.01,12,1,real,0.2847776778910608
Spiral,a=0.01,13,1,real,0.2878930930361644
Spiral,a=0.01,14,1,real,0.282350517515479
Spiral,a=0.01,15,1,real,0.27546368955175293
Spiral,a=0.01,16,1,real,0.27019908335258425
Spiral,a=0.01,17,1,real,0.2599501354922098
Spiral,a=0.01,18,1,real,0.25692733543236046
Spiral,a=0.01,19,1,real,0.2549185247787845
Spiral,a=0.01,20,1,real,0.2566739311301075
Spiral,a=0.01,21,1,real,0.255913408058964
Spiral,a=0.01,22,1,real,0.2520806447250591
Spiral,a=0.01,23,1,real,0.24668961552271007
Spiral,a=0.01,24,1,real,0.24610793323575153
Spiral,a=0.01,25,1,real,0.2468912844056047
Spiral,a=0.01,26,1,real,0.2442460164347423
Spiral,a=0.01,27,1,real,0.24461970248535958
Spiral,a=0.01,28,1,real,0.2427092139417154
Spiral,a=0.01,29,1,real,0.24321540221745208
Spiral,a=0.01,30,1,real,0.24483272338473216
Spiral,a=0.01,31,1,real,0.23493426127900374
Spiral,a=0.01,0,1,shuffle,-0.007203305135405458
Spiral,a=0.01,1,1,shuffle,-0.012192212111072243
Spiral,a=0.01,2,1,shuffle,-0.03345055817124054
Spiral,a=0.01,3,1,shuffle,-0.03175067738807802
Spiral,a=0.01,4,1,shuffle,-0.048784252415283946
Spiral,a=0.01,5,1,shuffle,-0.05527656221475197
Spiral,a=0.01,6,1,shuffle,-0.07034708982179216
Spiral,a=0.01,7,1,shuffle,-0.07565743869822716
Spiral,a=0.01,8,1,shuffle,-0.08408186424919584
Spiral,a=0.01,9,1,shuffle,-0.09556221493760808
Spiral,a=0.01,10,1,shuffle,-0.09731307111073084
Spiral,a=0.01,11,1,shuffle,-0.11244595696179993
Spiral,a=0.01,12,1,shuffle,-0.12246781760931236
Spiral,a=0.01,13,1,shuffle,-0.1324842342831396
Spiral,a=0.01,14,1,shuffle,-0.14161513914642088
Spiral,a=0.01,15,1,shuffle,-0.12697480918717585
Spiral,a=0.01,16,1,shuffle,-0.11681808646428316
Spiral,a=0.01,17,1,shuffle,-0.13110777502754
Spiral,a=0.01,18,1,shuffle,-0.12432953288293103
Spiral,a=0.01,19,1,shuffle,-0.11645965028779126
Spiral,a=0.01,20,1,shuffle,-0.11135208943112507
Spiral,a=0.01,21,1,shuffle,-0.10773531127744507
Spiral,a=0.01,22,1,shuffle,-0.10875531398334748
Spiral,a=0.01,23,1,shuffle,-0.1064137866653947
Spiral,a=0.01,24,1,shuffle,-0.10616027070901501
Spiral,a=0.01,25,1,shuffle,-0.10605831992909476
Spiral,a=0.01,26,1,shuffle,-0.1088826287315734
Spiral,a=0.01,27,1,shuffle,-0.1152306732283872
Spiral,a=0.01,28,1,shuffle,-0.1167608010139154
Spiral,a=0.01,29,1,shuffle,-0.10493191228298415
Spiral,a=0.01,30,1,shuffle,-0.08166981272668661
Spiral,a=0.01,31,1,shuffle,-0.06758155118977727
Spiral,a=0.01,0,1,random,-0.006946771303928623
Spiral,a=0.01,1,1,random,-0.02503059194447066
Spiral,a=0.01,2,1,random,-0.046996288508426076
Spiral,a=0.01,3,1,random,-0.044288345122005524
Spiral,a=0.01,4,1,random,-0.05899142027906623
Spiral,a=0.01,5,1,random,-0.06813424631636944
Spiral,a=0.01,6,1,random,-0.08673096706589134
Spiral,a=0.01,7,1,random,-0.07877844076160057
Spiral,a=0.01,8,1,random,-0.11330568441912825
Spiral,a=0.01,9,1,random,-0.12305317720376929
Spiral,a=0.01,10,1,random,-0.1268891698080037
Spiral,a=0.01,11,1,random,-0.1396293767997019
Spiral,a=0.01,12,1,random,-0.1683921491893825
Spiral,a=0.01,13,1,random,-0.15829432484948613
Spiral,a=0.01,14,1,random,-0.17767786636497074
Spiral,a=0.01,15,1,random,-0.16173327502443136
Spiral,a=0.01,16,1,random,-0.15552983188131164
Spiral,a=0.01,17,1,random,-0.14867960864379204
Spiral,a=0.01,18,1,random,-0.15967634145722487
Spiral,a=0.01,19,1,random,-0.15289406966834918
Spiral,a=0.01,20,1,random,-0.14281757785360227
Spiral,a=0.01,21,1,random,-0.13913799311695052
Spiral,a=0.01,22,1,random,-0.13791652215106875
Spiral,a=0.01,23,1,random,-0.13954698911636632
Spiral,a=0.01,24,1,random,-0.1412810843396093
Spiral,a=0.01,25,1,random,-0.1521649018906135
Spiral,a=0.01,26,1,random,-0.15363077739031872
Spiral,a=0.01,27,1,random,-0.15444683842782236
Spiral,a=0.01,28,1,random,-0.15603408863958435
Spiral,a=0.01,29,1,random,-0.1457802242342634
Spiral,a=0.01,30,1,random,-0.10373252985725956
Spiral,a=0.01,31,1,random,-0.09774940020663125
